<<<<<<< HEAD
ticker,sector,industry,market_cap,size,momentum,volatility,value,quality,liquidity
NSC,Industrials,Railroads,65360281600,-0.2049594889722152,0.003211665763496633,-0.7361559471648196,-0.23581966248862604,-0.15932893631217646,-0.9346811481301227
CSX,Industrials,Railroads,70395092992,-0.14301327353197024,0.008346914166444628,-0.6614997262696825,-0.4038738584736183,-0.09316953266189475,1.2100237193162282
WM,Industrials,Waste Management,89533169664,0.05773344824873816,-0.3578929318020134,-1.164767943975415,-0.6530254793658345,0.052510919445759016,-0.7848226124313423
JCI,Industrials,Building Products & Equipment,72995012608,-0.11273872315604226,0.9657415578436535,0.019387403400493195,-0.4355778433918119,-0.31897930233801725,0.12272017505396637
PH,Industrials,Specialty Industrial Machinery,118118481920,0.2890267417718631,0.4414905912313506,0.07129179090385887,-0.6211321860941722,-0.026868199552357166,-1.6416316539112672
GD,Industrials,Aerospace & Defense,94931140608,0.1066022361343678,0.5849760413355435,-0.8513774690970248,-0.12871008243045773,-0.19156717892466324,-1.0798734545335287
TT,Industrials,Building Products & Equipment,93585506304,0.09468504004447562,0.010001644982980248,-0.19861684249595243,-0.719246749235078,0.19971204433115447,-0.9835777421394116
PCAR,Industrials,Farm & Heavy Construction Machinery,64576917504,-0.2150247441379084,-0.0675224085999185,-0.15768444728182918,-0.03624279147178809,-0.2875926162054288,-0.3130498560534063
CTAS,Industrials,Specialty Business Services,76913262592,-0.06909167997435703,-0.5164165693465359,-0.870170526068614,-0.8290143689914393,0.3302871468465742,-0.7579054315143705
CARR,Industrials,Building Products & Equipment,50703941632,-0.4169132217360737,-0.6127009522071352,0.31696816490915514,-0.06845183067130294,-0.3472435403669761,0.3171460478300791
OTIS,Industrials,Specialty Industrial Machinery,33525233664,-0.7622560212957461,-0.6464043014392462,-0.6164995941714715,-1.5556932092612104,,-0.371170952255603
ROK,Industrials,Specialty Industrial Machinery,47407452160,-0.47302901698014727,0.9598791865189619,0.23700714729216843,-0.7666626137236552,-0.13836392761637775,-1.4081515703081229
FAST,Industrials,Industrial Distribution,49779773440,-0.4322684736320965,0.11515728767494296,-0.5262197373804663,-0.7596591969159775,0.12540183459217724,0.442066939483179
AME,Industrials,Specialty Industrial Machinery,51729063936,-0.40020463828013597,0.14799029008039957,-0.7364666031150662,-0.3471107557806136,-0.25292127687291827,-1.0411177598245442
IR,Industrials,Specialty Industrial Machinery,34216685568,-0.7452144777310648,-0.6272507919495299,0.2775048334156238,-0.03859432006477726,-0.4404709194610599,-0.2922533376949843
LIN,Basic Materials,Specialty Chemicals,214277586944,0.7861939417953562,-0.3218062972824537,-1.0821279072536625,-0.4236785592536432,-0.18503846435016635,-0.5991805652584176
APD,Basic Materials,Specialty Chemicals,60656254976,-0.26730905555228357,-0.8427543974671445,-0.22880267448186925,-0.18307808281970964,-0.583393884931742,-1.0791598221893952
SHW,Basic Materials,Specialty Chemicals,88423571456,0.047323554500949265,-0.4218834015031482,-0.5714995621727812,-0.8474849562648928,0.654595961246285,-0.7573041877422153
ECL,Basic Materials,Specialty Chemicals,79979380736,-0.03646063598874045,-0.06449537901945268,-0.941356103445827,-0.746560745210544,-0.10618649163936363,-1.0455974645144075
NEM,Basic Materials,Gold,123410817024,0.32561455051461774,3.8643647254436084,1.13593751388333,-0.1278179239247435,-0.08576894541918892,0.9204932063342025
FCX,Basic Materials,Copper,86486097920,0.028829629600407528,1.3801849501147136,1.7693468705709794,-0.2811935162134502,-0.2668303638799956,1.2817399104214093
NUE,Basic Materials,Steel,40672759808,-0.6009309953646442,0.6201894010823534,0.5788938492547987,0.6751447104479068,-0.35979415969260414,-0.651429529915256
DOW,Basic Materials,Chemicals,19759476736,-1.2035622769216048,-1.0377578937304333,1.7863127906707164,1.6537620998887266,-0.8297631505629322,0.9495480381998335
DD,Basic Materials,Specialty Chemicals,18401394688,-1.263002515035313,0.5944975821079072,0.4489376388402074,3.087934358302186,-0.4843676736452033,0.44804094254630444
PPG,Basic Materials,Specialty Chemicals,26097690624,-0.9713218861666594,-0.3460161419433194,-0.14205026107840865,-0.028656043034974345,-0.11820996467767825,-0.6753144816347776
VMC,Basic Materials,Building Materials,39710621696,-0.620914941633688,-0.15224750876316562,-0.576885753310787,-0.29427085887594273,-0.2754475298961689,-1.3012085951638672
MLM,Basic Materials,Building Materials,39317241856,-0.6292253967996466,0.1053619514690341,-0.6317132792159432,-0.203671511216529,-0.29568259538301456,-2.051184185571969
ALB,Basic Materials,Specialty Chemicals,20082731008,-1.1900166293215613,2.3148150241254273,2.9717316539015948,0.25485788437152845,-0.5453567898511633,-0.12669212352722287
CF,Basic Materials,Agricultural Inputs,15100739584,-1.4280192988655116,-0.328665582900125,0.15552589862505214,0.06787600216792208,-0.10419947920978113,-0.42106296627517287
MOS,Basic Materials,Agricultural Inputs,8728716288,-1.8855700837926483,-0.3754422678421698,0.7592920613041413,3.81354201356011,-0.34446578620322277,0.3073561816803986
CTVA,Basic Materials,Agricultural Inputs,49438482432,-0.4380112821566908,-0.0949030203792705,-0.46332101936816616,0.6689696171405218,-0.4136462516616965,-0.04058830407043258
IFF,Basic Materials,Specialty Chemicals,17891401728,-1.2864643352569278,-0.8789086666931618,-0.21232674835262147,1.6068901464796057,-0.615125256893952,-0.6849578336649302
FMC,Basic Materials,Agricultural Inputs,1973737088,-3.1265926091338803,-2.21521944493553,3.698731825689258,5.292181293804132,-0.7818518202455507,-0.22435696173733266
CE,Basic Materials,Chemicals,4866397184,-2.3732881358530475,-1.3732404146736805,3.142754854735613,1.6616348460325192,-1.5736762734341663,-0.46772507244648764
EMN,Basic Materials,Specialty Chemicals,7907318272,-1.9680686670192757,-1.1156495953069328,0.9459000929479013,1.3896814168129141,-0.38489539834386033,-0.8041004466573498
NEE,Utilities,Utilities - Regulated Electric,183061397504,0.6547610730859331,0.26284540279605156,-0.3980883078721973,-0.03925725336668,-0.37980622155793964,0.8716856681236403
DUK,Utilities,Utilities - Regulated Electric,94369193984,0.10164620157170647,-0.10523975448665132,-1.3375720008335372,0.7445905871296561,-0.3487642131447178,-0.18384139525835005
SO,Utilities,Utilities - Regulated Electric,98339676160,0.13604888952352925,-0.16490067643488654,-1.347113684526056,0.15401945060758668,-0.3178641423010067,0.20430505338406005
D,Utilities,Utilities - Regulated Electric,51379961856,-0.40585721906989614,-0.07652118252240142,-0.8385843130828449,0.6944912861583074,-0.3629774347073434,0.2379459274642909
AEP,Utilities,Utilities - Regulated Electric,64111439872,-0.22106354653447216,0.24635722842403598,-1.1196270277570302,0.5443168801671445,-0.2875723202927552,-0.172692457799207
SRE,Utilities,Utilities - Diversified,56789823488,-0.32229075158430975,-0.2055859165130729,-0.12531975177000584,0.7904889511700063,-0.4123283352543204,-0.00861486691395353
EXC,Utilities,Utilities - Regulated Electric,45227229184,-0.5123294083064424,-0.009495301246607678,-1.2048593820866267,1.0306459836621127,-0.3405931314189858,0.49143905102731755
XEL,Utilities,Utilities - Regulated Electric,44992512000,-0.5166728465895442,0.012464030252293755,-1.0481837625107557,0.5334907068491435,-0.3580098833577502,0.01631790160189203
PEG,Utilities,Utilities - Regulated Electric,41110323200,-0.591998536766619,-0.37409524927728627,-1.020992087084966,0.3453253636877106,-0.2945471597089674,-0.3462149627578671
ED,Utilities,Utilities - Regulated Electric,38486564864,-0.6470507114017201,0.03288550673123609,-1.082800029058601,1.0518713131939532,-0.3703780422256863,-0.48386014493373825
WEC,Utilities,Utilities - Regulated Electric,36000313344,-0.7027970074928669,-0.02812750784175111,-1.3870723333578288,0.22324984739940484,-0.28992431446463274,-0.5968496430628633
ES,Utilities,Utilities - Regulated Electric,25936824320,-0.9764832481982197,0.23550325463068147,-0.3645762287169699,1.0197807620286206,-0.3750211631070576,-0.39724002112266554
AWK,Utilities,Utilities - Regulated Water,25203228672,-1.0004337562264622,-0.26199856286468043,-0.6941240140538497,0.4081140742838303,-0.337572061500539,-0.9346902526347387
DTE,Utilities,Utilities - Regulated Electric,27908444160,-0.9153244128303588,-0.013088079117619498,-1.3002350564223755,0.41721487299648496,-0.3132210214196353,-1.0079275803313903
EIX,Utilities,Utilities - Regulated Electric,23967461376,-1.0424010749134807,0.15840526016627934,-0.12241512900506697,1.115804553086663,-0.22994895983486346,-0.13517522010769967
FE,Utilities,Utilities - Regulated Electric,27346685952,-0.9322982937195065,0.1928515861959973,-1.0318038240333796,0.524065381110334,-0.3226694480030333,0.11798383285968726
PPL,Utilities,Utilities - Regulated Electric,26815545344,-0.9486708407616318,-0.12806787596721642,-1.2263600773212278,0.7539808983877169,-0.39424245687989407,0.2940206283716125
AEE,Utilities,Utilities - Regulated Electric,27936714752,-0.9144792531410835,-0.0904578243979374,-1.3287798227929013,0.48925618110249136,-0.318715719056542,-0.8217881556930023
CMS,Utilities,Utilities - Regulated Electric,21755820032,-1.1232186324185973,-0.12166553530569854,-1.3080271872019558,0.2901646343780543,-0.32183816716017166,-0.4859453374764875
CNP,Utilities,Utilities - Regulated Electric,25912340480,-0.9772716128907006,0.21503738088626512,-1.352613245307303,0.38489735715357326,-0.35482662861864794,0.18824172080034499
PLD,Real Estate,REIT - Industrial,121272877056,0.3110267137146164,-0.0769103473466748,-0.3541803619395713,0.38300003280340783,-0.4253655698688258,-0.04322323226728614
AMT,Real Estate,REIT - Specialty,83948077056,0.003966260522668576,-0.4107047188638307,-0.643887287673979,-0.8657764740669766,0.035134698505430606,-0.35970716215805243
EQIX,Real Estate,REIT - Specialty,80603897856,-0.02996778279946979,-0.6262289429129388,-0.385253427846138,-0.441302830450031,-0.3934719928103234,-1.8091326828305694
CCI,Real Estate,REIT - Specialty,37803929600,-0.6619896329491132,-0.3619204556803456,-0.49438653926597353,-1.1517832846077103,-4.740142785070129,-0.260024095438624
PSA,Real Estate,REIT - Industrial,48461127680,-0.45467895859535784,-0.5106199567287566,-0.7717484073642271,-0.6831436242249739,-0.1454401249421357,-1.4068295992605109
O,Real Estate,REIT - Retail,56151351296,-0.3317288321056717,0.06531368845701961,-1.2741977127741622,1.2706376356811742,-0.4991486130448525,0.2839965493597894
WELL,Real Estate,REIT - Healthcare Facilities,129276755968,0.3643778781387323,0.6150666168748818,-0.890915059605641,-0.02811311857854814,-0.4938363961412749,-0.2793712220051653
DLR,Real Estate,REIT - Specialty,58033467392,-0.3042076715435219,-0.3068168014044594,-0.4791728792190691,0.2718237043818243,-0.43148881225386565,-0.7122265007326951
SPG,Real Estate,REIT - Retail,72163475456,-0.12230258597477299,-0.019813445100661697,-0.4836092114084486,-0.8991637598627222,1.1222333146843202,-0.8828445759088743
VICI,Real Estate,REIT - Diversified,30012223488,-0.8546581722715961,-0.42332019019966854,-1.2175576489184146,2.0234252729018896,-0.3395996049285575,0.6453361052319196
AVB,Real Estate,REIT - Residential,25297190912,-0.9973274215695452,-0.8516394801162628,-0.7982718822574488,0.5475545556353265,-0.3518258343372377,-1.4057004654599687
EQR,Real Estate,REIT - Residential,24526776320,-1.0231446832536832,-0.6244387694614683,-0.7410569536671912,0.5197417842809445,-0.33783564478201417,-0.6232026253436974
VTR,Real Estate,REIT - Healthcare Facilities,36484149248,-0.6916528052323477,0.4035388435207707,-0.8625255670843154,0.0982434406883854,-0.5058801285961164,-0.30218539762089736
ARE,Real Estate,REIT - Office,9469131776,-1.8176051894583627,-1.4490717627393783,0.8702583307173358,4.460645539173112,-0.6683285284778745,-0.678312260017715
MAA,Real Estate,REIT - Residential,16120217600,-1.3734842827729628,-0.6283671694111894,-0.9766677032700937,0.20055567393606957,-0.358841204751886,-1.3728214505428948
UDR,Real Estate,REIT - Residential,13986569216,-1.4920001430057672,-0.5962460304069152,-0.7698371042583623,-0.15277845400810353,-0.47560859844541115,-0.4313805366301754
ESS,Real Estate,REIT - Residential,17396275200,-1.3098910287591108,-0.627804369522699,-0.5891141186469026,0.12503661551837278,-0.22544778868838508,-1.9690226049522213
HST,Real Estate,REIT - Hotel & Motel,12907561984,-1.5590178225889593,0.027965518853369745,-0.06394285755565776,0.7047562464456345,-0.3281033491422859,0.7148719542646165
KIM,Real Estate,REIT - Retail,14275273728,-1.4749449135800825,-0.4581246283133291,-0.7475499792831414,1.4043174972865353,-0.4346315319394044,0.11064952662257545
NFLX,Communication Services,Entertainment,354155364352,1.205628097928891,-0.7908433672557976,0.15389957642278124,-0.7719240738205804,0.3174324335166718,2.0776138598747664
DIS,Communication Services,Entertainment,201380593664,0.7343759074377831,-0.39696309007269814,-0.05459831402414774,0.7744896280086968,-0.30217079923471246,0.7757436316787572
CMCSA,Communication Services,Telecom Services,117249646592,0.2828638980364836,-0.46560617847700597,-0.47402379624200675,1.9367556515316984,-0.11549300903914272,1.7708605050188102
VZ,Communication Services,Telecom Services,187740831744,0.675831019666022,0.11180175586352986,-0.6248233026381549,0.8159719484496151,-0.14661611189025595,1.5634677499608716
T,Communication Services,Telecom Services,185814466560,0.6672215393883393,-0.028205477404988098,-0.7507010842297367,0.9575382878068338,-0.16831104351937073,2.0607417906914294
TMUS,Communication Services,Telecom Services,221943889920,0.8155375164327606,-0.7781901907443659,-0.32765313974368315,-0.11594555462745731,-0.16366792263799942,0.08788453000644572
CHTR,Communication Services,Telecom Services,26673858560,-0.9530931791041777,-1.4512681421658615,0.854142505582634,0.8777033598921786,0.08558048345238159,-0.8165166463420895
EA,Communication Services,Electronic Gaming & Multimedia,51001643008,-0.4120263983050056,1.287106738891584,-0.36485039232490085,-0.631603802885405,-0.28193571347222973,-0.272298425496606
TTWO,Communication Services,Electronic Gaming & Multimedia,40706777088,-0.6002331265979454,0.06044577337322112,0.03620834348806261,-0.7427412927529735,-2.305647046090869,-0.7468328814325577
WBD,Communication Services,Entertainment,68285067264,-0.16841693390173373,3.7708035907467354,2.7802599039474094,0.7221766639292285,-0.5299473057033809,2.243804224134959
OMC,Communication Services,Advertising Agencies,24447811584,-1.025836541211701,-0.6213979323672439,0.032966024500744574,0.003333316360155647,-0.0020102685455397114,-0.04964346917772981
LYV,Communication Services,Entertainment,33774833664,-0.7560641711168128,-0.40569154137153035,0.17198135328315486,-0.9697997690074468,0.5931405053884842,-0.4201439658986577
MTCH,Communication Services,Internet Content & Information,7495379456,-2.012729710725138,-0.692770840896647,0.23232446887789915,-1.1205654102206806,,0.033168968679820776
FOXA,Communication Services,Entertainment,32310151168,-0.7930726461562264,0.694741598176294,-0.12576020800015245,0.2240919737820896,-0.19939359509641083,-0.10160275243159023
NWS,Communication Services,Entertainment,17276694528,-1.3156488879106198,-0.4477667431418813,-0.5437454324699458,0.6176326019794033,-0.4071580376721801,-1.3705021601019673
=======
ticker,sector,industry,market_cap,size,momentum,volatility,value,quality,liquidity
AAPL,Technology,Consumer Electronics,3813817974784,3.189550427701101,-0.15206881224915747,0.10096628898599465,-0.9577298458753385,2.926095651332303,2.3236529013443996
MSFT,Technology,Software - Infrastructure,3195174125568,3.0418076963858773,-0.3058745060522576,-0.490747302836432,-0.6174851511571849,0.14770499478111465,1.5532414654811797
GOOGL,Communication Services,Internet Content & Information,4093897080832,3.2487066956360757,1.277243955813336,0.09834222229522702,-0.7083081375186,0.16917693495410133,1.975997736938707
GOOG,Communication Services,Internet Content & Information,4086677897216,3.247233386991332,1.2510694774299667,0.06229920941681165,-0.7087980510154755,0.16917693495410133,1.58312335513444
META,Communication Services,Internet Content & Information,1812426522624,2.568522093443865,-0.30951056726153275,0.8074173267439502,-0.6247443035680753,0.06350031471957225,1.1991766088531648
NVDA,Technology,Semiconductors,4653442400256,3.355647158325619,1.0957884898756993,1.23715457370296,-0.9367276826354468,1.6271777186157959,3.5731284286244835
AVGO,Technology,Semiconductors,1570783887360,2.4490754194618565,0.8873964240156765,1.8105433392784291,-0.4310058473340356,0.07992358071918247,1.6704233462083973
CSCO,Technology,Communication Equipment,309449719808,1.0929861059200652,0.40905840966453333,-0.6570019196896579,-0.5194135717270792,-0.09505516690629447,1.4627445204212108
ADBE,Technology,Software - Application,122754449408,0.32116300553389016,-1.2625763983467748,0.06398256417994215,-0.7043552930433614,0.574203060396341,-0.04232696245544727
CRM,Technology,Software - Application,202100080640,0.7373529841467045,-1.3777720490125855,0.22493033026331535,-0.03018825476218283,-0.302556036338407,0.5847011409579442
ORCL,Technology,Software - Infrastructure,472859738112,1.4469251626357433,-0.4766535959868319,2.6966950172379405,-0.8120857398711883,0.8499517240935005,1.3278959524278917
ACN,Technology,Information Technology Services,163493429248,0.5603929474073556,-1.2079741968495388,-0.10765956621854345,-0.3929884006549974,-0.042379061885322374,-0.052121040899392665
IBM,Technology,Information Technology Services,286683299840,1.0291961646523087,0.17020741901975986,-0.16083819714979802,-0.6459147462970093,0.16325648949070112,0.11108696095183955
INTC,Technology,Semiconductors,232125956096,0.852980929406409,3.1408055438607523,3.5854053481839583,0.6047957741325425,-0.5491483339769992,2.9421435957124724
AMD,Technology,Semiconductors,385406271488,1.276216980582262,2.245428667684676,2.7957498902726856,-0.5004161563704455,-0.44178883586843604,2.2216277204752766
TXN,Technology,Semiconductors,195853697024,0.711145757986977,0.10375449402361425,0.9568777884173905,-0.746392763714417,0.06167550738628231,0.5171229950719187
QCOM,Technology,Semiconductors,162352889856,0.554549238024497,-0.684793403627936,0.7366274596553095,-0.5911531695728681,-0.07636102955858996,0.6717119206619876
NOW,Technology,Software - Application,123462279168,0.32596256993869593,-1.5078320076782596,0.9013766052262197,-0.6719133409597712,-0.2355653315696265,0.6848045790626914
INTU,Technology,Software - Application,138899324928,0.4243082323809153,-0.8412135911509802,0.2135487734257004,-0.5620903692004873,-0.10379396646905,-0.7237068706571355
AMAT,Technology,Semiconductor Equipment & Materials,255832309760,0.9341542816960362,1.6402306824643642,1.4523698731359123,-0.7575114339285755,0.17035292190222162,0.5412335982220491
ADI,Technology,Semiconductors,152223678464,0.5007732013856818,0.8377078607092253,0.8060659812601174,-0.2877333917054884,-0.41632263575052186,-0.09127797030622962
MU,Technology,Semiconductors,466951274496,1.4364290345094286,8.692981577457322,2.9598806448900032,-0.6055842998129071,-0.09229765999368579,1.6163010212976627
LRCX,Technology,Semiconductor Equipment & Materials,293232771072,1.048052136724585,4.458676322716434,1.8378964886365605,-0.9065515834069944,0.7797777443099806,0.9396936558541475
KLAC,Technology,Semiconductor Equipment & Materials,188037595136,0.6771494826412496,2.0129572434137626,1.530010747148993,-0.9249653179360898,1.4610999148224557,-1.2412265073681554
SNPS,Technology,Software - Infrastructure,88984969216,0.05260663182859252,-0.7131544240017884,2.331325973131129,0.059998685983211175,-0.4044208368100636,-0.7102446433503578
CDNS,Technology,Software - Application,80755130368,-0.028403045665560366,-0.4301367673097542,0.6660256623653936,-0.808435135085208,-0.10888315136522554,-0.7093486562320827
MCHP,Technology,Semiconductors,41030725632,-0.5936163525069231,0.7121391860717718,2.7512786248402112,-0.48241223898805335,-0.6074610660941339,0.7548970767967756
APH,Technology,Electronic Components,176361930752,0.6236386326913167,2.2700234178824585,0.5775094133596248,-0.7704324143047738,0.1975831024423161,0.6487478508697577
MSI,Technology,Communication Equipment,67064729600,-0.18346995053292547,-0.7590076562667124,-0.7128698267120696,-0.9067388114472347,1.7855507195083336,-1.2783055469997466
TEL,Technology,Electronic Components,65393836032,-0.20453105500766136,0.9209310632075575,0.022899520862997968,-0.36587509401016444,-0.22321746861436395,-0.7474157563906844
UNH,Healthcare,Healthcare Plans,259912253440,0.9473617000654568,-1.5911069956098214,1.8884596806661014,0.24449853260683463,-0.29537846082746627,0.9588747579573397
JNJ,Healthcare,Drug Manufacturers - General,547512320000,1.5692887853696953,0.960345670865465,-1.086764711498244,-0.5425199057969193,0.17134642811701284,0.6731948759227127
LLY,Healthcare,Drug Manufacturers - General,929760149504,2.0113267021701176,0.3181250038317026,0.8641274843978973,-0.9366831285723303,1.4063963069247392,-0.07512503036459432
PFE,Healthcare,Drug Manufacturers - General,150330114048,0.4903242545637503,-0.2418945506996048,-0.4407170641534681,1.0170040876395492,-0.3347132088437668,2.294510989798621
ABBV,Healthcare,Drug Manufacturers - General,394144415744,1.294931660659518,0.22880762580381223,-0.4223592113837542,-1.043377163486715,2.2476527632084777,0.3780014242643487
MRK,Healthcare,Drug Manufacturers - General,275430572032,0.9957704346789055,-0.015582603493454557,-0.035293739277617406,-0.39705316586948664,0.2509891709478783,1.1422150952127907
TMO,Healthcare,Diagnostics & Research,217388433408,0.7982256585101279,-0.4924625313877791,0.11300945799548252,-0.20620456331595358,-0.28552448095206306,-0.5536391705878468
ABT,Healthcare,Medical Devices,190232182784,0.6868355062795813,-0.7508334311229781,-0.6659375752082964,-0.13599731667794027,-0.2828075658648016,0.44769656473018865
DHR,Healthcare,Diagnostics & Research,154733330432,0.5144232748122458,-0.4477314921595846,0.09577821593837586,0.09981529863301736,-0.4065903299729751,-0.023519425634088906
BMY,Healthcare,Drug Manufacturers - General,112068206592,0.24513484579783737,-0.46786820573461824,-0.15540316487681363,-0.4746945010447431,0.1352558347432175,1.1137369745733983
AMGN,Healthcare,Drug Manufacturers - General,184095768576,0.6594645051119932,0.18647636592188532,-0.242654273449881,-0.8487167417272543,1.107127904265175,-0.39509803291917567
MDT,Healthcare,Medical Devices,132058144768,0.38214716724822667,-0.007715288534680012,-0.8616427022469789,0.1958574474192697,-0.35044709101875193,0.5127215229716978
GILD,Healthcare,Drug Manufacturers - General,176132538368,0.6225521667537418,0.8628965053812174,-0.169780129026453,-0.617819211871275,0.27574574404515007,0.5725471061982331
CVS,Healthcare,Healthcare Plans,94598103040,0.10366859619346007,0.5265501136883296,0.29410442619460336,1.5231963565887385,-0.5378750793791613,0.6553280957819327
ISRG,Healthcare,Medical Instruments & Supplies,180751024128,0.644158778860084,-0.721967723616169,0.42571366816704476,-0.6901816955003799,-0.21119399557604934,-0.6557076630577373
VRTX,Healthcare,Biotechnology,120477966336,0.3055371063039522,-0.3737593548042963,0.26509557955668134,-0.5420259707190221,-0.09730576261735217,-0.8988732113102611
SYK,Healthcare,Medical Devices,141328482304,0.4387807693567719,-0.5390284358440603,-0.8123451415143561,-0.512260180206109,-0.26500555654670555,-0.9505560089326827
ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,55318163456,-0.34420796088240024,-1.081886944318858,-0.1530888106854923,-0.697791803795927,0.4615110697471636,-0.13966218043896375
BDX,Healthcare,Medical Instruments & Supplies,58076966912,-0.3035822071353463,-0.8296663587499542,0.01047868851501331,0.4223823318234882,-0.416910629224582,-0.5202382550806359
CI,Healthcare,Healthcare Plans,73221857280,-0.11014859761199346,-0.545088040920848,0.17093511951021684,0.8676828651113926,-0.2345515497177987,-0.7717960344048023
BSX,Healthcare,Medical Devices,138706845696,0.4231506705522581,-0.6399850698607292,-0.5969475830118318,-0.464078593715935,-0.29639224267929404,0.6564683885668182
HUM,Healthcare,Healthcare Plans,23477303296,-1.0596496286853088,-1.2507326116761148,1.6907717450613449,1.5837849499709464,-0.4044411124471002,-0.7959032293027847
ELV,Healthcare,Healthcare Plans,77853147136,-0.05895274109868291,-0.6990410967785871,0.7999719243752785,0.8682575856790948,-0.28094220725743846,-0.7368012024003834
REGN,Healthcare,Biotechnology,78584389632,-0.05114881797934813,-0.14340254039472258,0.9687062772457166,0.31987478100596867,-0.24164802268059327,-1.241892886113358
MCK,Healthcare,Medical Distribution,103389552640,0.17785040569914395,0.612897870780927,-0.7451389843824866,-1.0769516254964515,,-1.4921085391896016
HCA,Healthcare,Medical Care Facilities,114252005376,0.2612447190495177,0.8370377917791244,-0.3175446906476117,-1.1979068950848122,,-0.9951067253305049
MRNA,Healthcare,Biotechnology,17219631104,-1.318410576785622,-0.1175432516755265,3.4515420518883166,0.7666247023441723,-1.144015248992511,0.873028319532874
IDXX,Healthcare,Diagnostics & Research,53639950336,-0.36992442457781594,1.0863816215035362,1.252951467289184,-0.9251320915528861,0.7608809722457329,-1.7453657123758646
DXCM,Healthcare,Medical Devices,28643020800,-0.8936370349283144,-0.8255853228569944,1.2899199761778655,-0.7052413074319572,0.07154974262308497,0.11635760806282147
EW,Healthcare,Medical Devices,47766458368,-0.46673141121258443,-0.10469879262745294,-0.7076394815706143,-0.3080095387596496,-0.2760355030945919,0.012053391724588887
JPM,Financial Services,Banks - Diversified,832712867840,1.919305106163124,0.010043679923184822,-0.48303692644764223,0.34957344495089043,-0.22246724976837434,0.7387912453046079
V,Financial Services,Credit Services,620500942848,1.6737519115421537,-0.5516622553610295,-0.7085047060740166,-0.8156941066369687,0.5061174712275865,0.4093669446041782
MA,Financial Services,Credit Services,481375289344,1.4618242033411954,-0.48161830311958587,-0.715322216977087,-0.9682059798668676,3.706565950536817,-0.3498122663271868
BAC,Financial Services,Banks - Diversified,388492787712,1.2828754730679384,0.030012129327347273,-0.3495952754469499,1.3646697740343194,-0.34298565658929936,2.0532607341850073
WFC,Financial Services,Banks - Diversified,284055764992,1.0215101126339183,0.024035058834899276,-0.15189343786465137,0.919793160496388,-0.31172062427893027,1.2371196087574596
GS,Financial Services,Capital Markets,283168309248,1.0188980609260998,0.8354119211851869,0.0658064319860928,0.24057288867292,-0.2680671777392255,-0.5512746227364648
MS,Financial Services,Capital Markets,290525741056,1.040310151753839,0.49130124750477455,0.0027989119492014456,0.11643383236676196,-0.2306789030438165,0.34640426731447266
AXP,Financial Services,Credit Services,242592890880,0.8897974550122818,-0.10931428643630062,0.09652499105207292,-0.5801089548318659,0.13845936511935625,-0.3686466675013749
BLK,Financial Services,Asset Management,173604552704,0.6104843184341079,-0.26142279130859486,-0.24317573465253212,0.034909747371694146,-0.3329289406191676,-1.6446439334254686
SCHW,Financial Services,Capital Markets,188637593600,0.6798088164640719,0.27567848107225856,-0.5977800818311612,-0.2632725140213986,-0.18240259098414,0.7522415096158606
C,Financial Services,Banks - Diversified,207035990016,0.7574953205303179,0.7584704619386929,0.08781719951057018,2.118027879846648,-0.4110915213950905,1.1341860120902774
PGR,Financial Services,Insurance - Property & Casualty,121929596928,0.31553490765514236,-0.6785523230398779,-0.5404656336423038,-0.19992787945888318,0.2705145688628075,-0.21358539967579057
CB,Financial Services,Insurance - Property & Casualty,123418566656,0.3256669676867303,-0.045722884360348895,-1.0290432319216078,0.9224600876940948,-0.2730347088131817,-0.7972631682483585
MMC,Financial Services,Insurance Brokers,89819709440,0.06040071406893493,,-0.8655455559919432,-0.46234905869581544,0.033005756616592254,-0.4949611645630535
ICE,Financial Services,Financial Data & Stock Exchanges,99475685376,0.1456366236154143,-0.16452372820389835,-1.061590124512664,-0.06639540262972486,-0.31656649342041226,-0.2606763750991178
CME,Financial Services,Financial Data & Stock Exchanges,103920656384,0.1821275016130961,0.20852229700854327,-1.0973234332995212,-0.12636894892707862,-0.2789957461019291,-0.610212483360507
AON,Financial Services,Insurance Brokers,75149967360,-0.08845187173252285,-0.5508551398979481,-0.8180953859501968,-0.6728478048352259,0.2145943619159865,-1.1021153374613741
USB,Financial Services,Banks - Regional,87251050496,0.036180419241612326,0.15925079471873976,-0.4243392880411564,1.1883205705469093,-0.302556036338407,0.8057219071333961
PNC,Financial Services,Banks - Regional,90283294720,0.06469804704029719,-0.03122150804318903,-0.5186889644922902,1.2734328731153641,-0.3030832029013575,-0.5955248861157395
TFC,Financial Services,Banks - Regional,65778843648,-0.1996308241268455,-0.07866380552341982,-0.2749052603592501,2.0445302420460596,-0.3826042513587295,0.6428124478398372
AIG,Financial Services,Insurance - Diversified,41483804672,-0.5844491406040329,-0.32129892102864266,-0.4697801388052012,2.306113950778693,-0.3937153004547621,0.09222792175159145
MET,Financial Services,Insurance - Life,52457250816,-0.3885357733980757,-0.5773153010122278,-0.22666580063191186,0.8124991655505677,-0.2901067749223247,-0.19723655510685742
PRU,Financial Services,Insurance - Life,39104380928,-0.6337569862664499,-0.5015012024921924,-0.36979177630635485,1.7044246905951694,-0.3772514831810787,-0.8158903198789698
