,Country,Automobiles & Components,Banks,Capital Goods,Commercial & Professional Services,Consumer Discretionary Distribution & Retail,Consumer Durables & Apparel,Consumer Services,Consumer Staples Distribution & Retail,Energy,Financial Services,"Food, Beverage & Tobacco",Health Care Equipment & Services,Household & Personal Products,Materials,Media & Entertainment,"Pharmaceuticals, Biotechnology & Life Sciences",Real Estate Management & Development,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecommunication Services,Transportation,Utilities,size,beta,momentum,residvol,nlsize,btop,liquidity,earnyild,growth,leverage
2024-10-31,0.007588926552224559,-0.004135776158851901,-0.011538171127795514,0.0005978318478282373,0.02977832150838402,0.012166820599694685,-0.006584188205980587,-0.0246100248077053,-0.026946686510065914,-0.0048756934229943925,0.03158788584726822,-0.01492332766629641,-0.004636319703460234,-0.020089440575436282,0.0005977012314069364,0.0003509014926924775,-0.013589466266052291,0.010083675495636251,0.017521617514673193,-0.008187866267807632,0.0019042313963225095,-0.012729450665595526,-0.0007774144276043167,0.02112723662140239,-0.0019703961318650355,-0.0003715688984474125,-0.003435599193681869,0.001969978216419699,0.0007892230215385779,0.0008045454781415722,0.007074539393847664,0.00037774222899868517,-0.0030463805252754664,0.002215642486112788
2024-11-01,-0.01747109289652952,-0.004163534629635866,0.006911572033291215,-0.0034883616048157037,0.02267459925691283,0.02527515584491358,-0.004434175474233069,0.019679545270280513,-0.00022451318878740045,0.003906262464244988,0.019356092702341624,0.0054322623263734215,0.00701851559927853,0.046519114934535415,0.012904027308239937,-0.004227454075968874,0.012839609321268281,0.01438068791182793,-0.02422785733340886,-0.03222856313286374,-0.00896789852645588,-0.03340278094334452,-0.002073983868556883,0.004851135355303339,0.00649278010077092,-0.012261432247699221,-0.0029547148543138707,-0.007207932506427513,0.0008538302582257853,-0.0010580565389834758,-0.00723358767919417,0.0019137823198762097,0.005188555489907561,-0.0025031633886309222
2024-11-04,0.01846775048094015,0.014643577739441384,-0.0009852002888696568,0.0006246395915696222,-0.015886400603826817,-0.0085208463343184,0.0035724884878264762,-0.01163629739597899,-0.0027728664964663885,-0.0018309917675474942,0.027478776115579837,0.002327303931479361,-0.0020835530478406097,-0.0014693509005276673,-0.009633736226088251,-0.007643078550357528,-0.003095462179456424,-0.02652932513475274,-0.009570241837991805,0.002555926573717796,0.0022660137379864513,-0.018535836983985993,0.0019490168663936366,-0.017940292549483365,-0.00485954488075293,0.007430808969935216,0.002291613494092038,-0.0029829736090526506,-0.002064900204265702,-0.003316126783669986,-0.00018941771086394583,0.00019594848446426264,0.0021217801103222563,0.0011029593115835267
2024-11-05,0.031611842181111155,-0.0050811458451311235,0.009205681199249216,-0.0006256357986163914,0.00396042243962627,0.008906800171413152,-0.005870398255072039,-0.016900588287691354,0.007520697993122972,-0.007570888746098578,0.03310675323203554,-0.005046216252119411,-0.011372928468306998,-0.010431430668661638,8.511307258538426e-05,-0.006136272651161757,-0.012128307951288565,0.0050300906837107105,0.002013450796955626,0.008082963658293975,0.0019176467826437157,-0.003914802380100546,0.00016392632534173733,-0.007337047243609009,0.0006774227703882315,0.011837450659499461,6.620854770092086e-05,0.00254131644619012,0.0008295777113412177,0.000593807471785401,0.00023050827478741996,-0.0019688023198742135,-0.0005566203147664287,-0.0015363676638095738
2024-11-06,-0.001611219945480007,0.006474557984690867,-0.007164716157983608,0.0008036781156821597,-0.018738480321580445,0.006691059232722219,-0.006013572809951637,0.0270032727210823,0.010960069836517872,5.0905352604485663e-05,0.0012281966606642548,0.0062926938914305815,-0.003283984909176897,-0.016405886332816387,0.0046051172571792065,0.013206417707015732,-0.007493289222592718,0.01942339736509457,-0.0003744211519140776,0.0015925404226393805,-0.004478698942101479,0.007485792443852303,0.0019806881821575585,-0.01690086038570251,-0.002758545630463146,-7.641053689344903e-05,-0.003837606001462401,-0.002289406493226906,0.0019133467691228776,-0.0007200634254162096,0.0024939100075178234,-0.002078793061352035,-0.0007563105366359759,0.0017122412634291216
2024-11-07,0.021762788228230953,-0.019355409907135995,0.016870793678033062,-0.013526374967775263,-0.023672072108807955,0.034208557538661415,-0.0030991984899078626,0.02183671789322746,0.031086194256463407,0.004341941932683505,0.048044515368974985,0.03154945388310274,0.007126773961763621,0.0018999216276400768,-0.0037544070709897123,-0.007669766092886852,0.002586483872368963,0.017094753384009946,-0.014413272882971307,0.0016263741147137852,-0.011998255644356831,-0.002151670243083752,0.006046991488415818,0.011083441269520877,0.0004612303283629071,0.008100411393612481,-0.0005470700878823546,-0.001210732101250458,-0.0017018890456059993,0.004022607511658045,-0.0039439526730184315,-0.0016831480543944115,-0.0011557055518237442,-0.0019522698114758483
2024-11-08,-0.003867732572946334,0.0038799437716908044,-0.004191476027637497,0.002783453721557387,-0.0035068322765454793,0.019289986795474535,0.004355208030556442,-0.04290233416987545,0.003532222165247327,-0.0033773081995208737,-0.02159118982626652,-0.008685773546447643,0.0036665813400432626,-0.00040157635987796706,-0.002859519520886113,-0.011007534760730908,-0.006434949199318534,-0.029435373736389846,0.00778611777482626,0.003800303929176165,0.012115416011022362,-0.007493730571782173,0.002768723556609734,-0.0030635837693879574,-0.0042444918475139535,-0.0015157727978943457,-7.386960297381298e-05,0.0018759945042573526,-0.001435818723450818,-0.005232551835904557,0.0010943341711230768,-0.0012632270152634325,-0.001048140646326559,0.0009031390719443867
2024-11-11,0.01708606755896975,0.011131507162782089,-0.005116152240915348,-0.0011624575553125527,0.006062869915484364,-0.005425444119865575,-0.0021817396637854717,-0.028796998417685155,0.005209456646154791,-0.010166712243090157,-0.019560813001010844,-0.02325250371566199,-0.022564215298276603,-0.03481615359544925,-0.001030420414434182,0.027737468590468783,-0.004493207060016849,0.0024400499132256385,0.014866088648650244,0.02276955355116431,0.01611835062100192,0.012491441566086833,-0.01027590270284673,0.004924264753417389,-0.0019410130620208213,0.00891796194972555,-0.006963944531199331,-0.004792597897237754,-0.0027987336189454295,-0.0033343365846429623,0.004971866020800559,-0.0001044460642365275,0.0038151122180084245,-0.0005116758566280695
2024-11-12,-0.008695581488959303,0.0007854258292339765,-0.005713792098534718,-0.005691006726264825,-0.001825138400116173,0.033061797673353,0.010918005303216793,0.011131192572188912,-0.0024973049274363774,-0.00047354157087058606,-0.008219051440845157,0.0029470782571986947,0.018205428451068387,-0.005350586624250371,0.0002146226870663225,-0.013003289496898092,0.019339038350340832,0.00404879887182177,-0.012895387991953033,-0.002682090085586597,-0.0028528647006268305,-0.021901377499269938,0.0008384548217061909,-0.0022313814865617147,-0.0005918154736705764,0.0003075531840693301,0.001374030184807043,0.0008776204536711572,-0.0014962257498303375,-0.00071445149409374,-0.004528818504614934,0.00021080939735020808,0.00031161584033404546,0.0007742688968423382
2024-11-13,0.0012830195699113972,-0.009486345236197326,0.011741282753385547,0.0033571998200783676,0.007577334256765506,0.012671564125360007,-0.004507307085454844,-0.014260487504780244,-0.006880061316845335,0.0008560194515719268,-0.004582211034866979,-0.007842494041950933,-0.00948460442431364,-0.01080795203361541,0.002488635898844349,0.03783558461551752,-0.011069299522873959,-0.007972676195214806,0.0019541991209668166,0.015409231927806057,0.0013342266964551772,0.013296144830241632,0.0005873460387814324,-0.006256726493230247,-0.00025862953104786575,-0.000708744381878046,0.0008452145076032367,-0.0020737603877554684,-0.0030450104021397116,-0.00016842176530518986,-0.0009001127830453483,-8.404257644075997e-05,0.0035412278868153587,-0.0011976359825802308
2024-11-14,-0.029181361408506388,-0.004846986324073493,0.010486447294574886,-0.00013001441979904963,0.005301366946870608,-0.027482680837995332,0.005610778686360332,0.004637665891369345,0.013267411806808247,-0.00513588005038931,0.021750813003621854,0.0021980941646667406,0.00016715350210495328,-0.009237450219918675,-0.0028134605451532522,-0.00035268625000958373,-0.0016090044550369832,-0.00655834036680943,-0.005943487218029779,0.004091388976553516,-0.0030572636243149285,0.006495825667895943,-0.00472453095449463,-0.0078199700472184,-0.0007866515288404673,-0.008460110932323241,1.1910063643776623e-05,0.001673980900089895,-0.0005323150559724298,-0.0010432301795503635,-0.0044457951411770325,0.0003082592059414936,9.782403061791641e-05,0.0009076695098973563
2024-11-15,-0.027064237558203162,-0.006928265688683968,-0.0018027313142311375,0.0020824085103580154,0.008205128531613034,-0.007558676804143495,0.002770731431987141,-0.010598641329598295,-0.022031613664288567,0.0018097174983561606,-0.025785515673367947,0.00530147951034564,0.003222894640494496,0.011815046758860935,0.0009419831525718906,0.03506983312599186,0.0028985603061113807,-0.012691523420792623,-0.011038996224161263,0.007854057983694939,0.0006209424946224367,0.06820354574799625,0.00845261933199696,-0.014646412466556657,-0.0033852338875056537,-0.007284721670497273,-0.0031191704250868703,-0.00472057919794046,-0.0010203939094830781,1.8502181785383235e-06,-0.0014224666480423525,0.0017494570557684522,-0.0030955219707429617,0.0007841386318910667
2024-11-18,-0.02075249802709633,0.013384792454656567,0.0206202443829047,0.0013228555410733566,-0.004480000909127899,-0.018835917160571595,-0.0042463416456539555,0.05223034342872018,-0.027445564827627226,0.0037246438160144844,0.014598746775784925,0.002039131223453768,0.0033157066167276,0.003261386944735407,-0.0011995946011555414,-0.032074737709271176,-3.8806601923422056e-05,0.00752521226058133,-0.004614580229971148,-0.02874822093408128,-0.004045540894261646,-0.03885635296591004,0.008979829340508613,0.015482421248641557,0.0039025082047584414,-0.0064496504673274176,-0.005769927849737213,0.001874330807934036,0.004874552521546218,0.009802639504085296,-0.0050221216577618,0.0005466992722697163,0.002828222650104832,-0.000984158547842896
2024-11-19,0.019529488667612633,-0.0015832219806144415,0.005921790206521171,0.0015947121176408947,-0.007465532354628425,-3.7708148237426036e-05,0.005802981513753489,-0.03829685928414618,0.011667861404419604,0.0017278304135866771,0.006025777324044019,-0.008248498156256508,-0.0103634656516654,-0.009728552485527845,0.006553159032497606,-0.022789276736146627,-0.005700196571720038,-0.00785733434560494,0.0021833830644580263,-0.005071195141450559,0.0011523510885405944,-0.022814937050243816,0.0014848540297163844,0.005418130610817735,-0.004240289182132054,0.009253365044282612,0.0010517065876962557,0.0016267494499778068,-0.00022324770991794565,-0.003298781054759767,0.0021837695655399637,0.0003412406907815597,0.002540216694412939,-0.0022972829331094594
2024-11-20,0.009926422159607835,-0.0008600708632865295,-0.004557818863779364,-0.0004069218430615825,0.008191425367617395,0.018460997298930543,0.0027288016938073873,-0.016104506503960222,0.021432541168826365,0.0039359920362072144,-0.010890123688681945,-0.001959289238093722,0.004156694496630604,-0.005011622809688612,0.0020001640914895395,0.019826160971606367,0.011258300983953234,-0.011849000084302444,-0.010553349388043167,0.008526310803840097,-0.0029819269590830124,0.02946867921703652,-0.007423489874400155,0.0006959068578323478,-0.003934602395594891,-0.000295745468204597,-0.0011059973986686845,0.0011310568264147455,-0.00036381005160019493,-0.0012334941745116889,0.0032066949127889997,-0.00261286924840315,-0.0035481886467515116,-0.0008194242052992333
2024-11-21,-0.0006493305220653864,-0.006741732928684139,-0.0010020596740884166,0.0004902238399425419,-0.002076338941439784,0.016080714448285266,0.0010142394173434897,0.011445096110986918,0.023323274186033416,0.0022248492163287185,0.015335481224476397,-0.0009272463626951826,-0.0059815527029871834,-0.00695244921959833,0.004201909756600825,-0.0003666068311716802,-0.003422480989375653,1.685566143110673e-05,0.002166036830161354,0.0032386436810168512,-0.00577131663144335,0.027553142220419574,-0.0019469443417620264,-0.0026186104561827547,-0.0012550006720158618,-0.004973090083464056,-0.001268680593519301,-0.0007885825459734699,-0.0010022926993942102,-0.001830757310717342,0.004005952917757325,-0.000923844099506301,0.0002745453651751136,-0.0006854964930265667
2024-11-22,-0.036088588800451196,-0.00134634454419719,0.004059465587938852,0.0031304967166184638,-0.005731983684636908,0.006726211829140363,0.01321685566047266,0.014941135373555682,0.022133014907892285,-0.009993500980210238,-0.007553920094120285,-0.005605536197830373,-0.005555464217136761,-0.009377978426212352,0.0008433336512640187,0.01718865742743668,-0.013288169027508928,-0.0017077914068708729,-0.015675549093291136,0.009810794047137958,-0.001200249969923979,0.04774736765998716,0.007690982785809311,0.001612223874094931,0.0006784678293775798,-0.00778361268079165,-0.0029651558938988795,0.0023094634769965407,0.0012397953986573232,-2.8750538324067297e-05,0.001073211780489037,-0.00066207558875389,0.0006203108544918906,-0.00196187305767503
2024-11-25,-0.0013114728662885666,0.007482719556527433,0.008822546771962675,-0.0016629420332621627,0.01275787360874284,0.00934011970889434,0.010231196799545714,0.007823850302651522,0.012460282648879556,0.0004465064157414867,0.0012623335286182295,0.0029110388521720555,-0.003906638322815767,-0.01828657563681394,0.004078520621844309,0.017923654411728943,0.001798040220697006,0.0011363646422643983,-0.002118413079838723,-0.0012798429909665519,-0.012519328962574232,0.030345359655059814,0.002638662812640615,-0.00503057539967048,-0.005544515952731436,0.004775864001114839,-0.002439219666118447,0.00036391018146890507,-0.0026017977168001937,-0.0017503566743608222,-0.0033561871410521414,-1.6523574171942092e-05,0.0020821140042290407,0.000783633714576816
2024-11-26,-0.00959229812845448,-0.011452999391731352,0.0009040626122352079,-0.0063255805747333095,-0.0016055793782079621,0.013718368784990543,-0.0024897482098216787,0.01564987904513802,-0.005054810513732429,0.0010341607455464042,0.0038950644747806555,0.009963043886714672,0.011903682030649619,0.013802064880550979,-0.006044355193497302,0.005408456613262129,0.011385483278283296,0.011812069981511842,0.004976203174273703,0.0002015470493643635,0.001433795475224731,0.048088382301046784,-0.002176305288557358,-0.005557642968644856,-0.0011422422518985577,-0.0036490141152328644,0.005116547438760833,-0.007134134791171709,-0.0029266091394969237,-0.00041280966718421015,-0.004254769535815312,0.00017397887049015382,-0.0012395174885422226,0.0003518758859144943
2024-11-27,0.021886742883984126,-0.0061098005962773,0.001961120653108855,0.0010000376697879491,0.0021667984679003354,-0.004981848347938097,0.005921101025344361,-0.00447666031629756,0.015101163604049018,-0.002994052366434643,0.001566374096161993,-0.002505941030683174,-0.0075362900786137554,-0.004670491716204209,-0.005735352348197749,0.01499330153274322,-0.0009159012976716895,-0.004216422534369493,0.0025305189676053173,0.005087448890024556,0.002834505142721647,0.033705433972844014,-0.0037349406022174902,0.0021376059623543107,0.0019201751251820018,0.008462954137095698,0.003133289644256539,-0.0030687746450989597,0.00022961992566085377,-0.0001477311492727158,-0.0006070506423901658,0.0005594452301446473,-0.00043705202363869544,-0.000978667268821364
2024-11-28,-0.009767350132028276,0.002747273020142437,0.00044214297287036513,-0.0019585368420258964,-0.0021760823856411342,0.019026977088890323,0.0009301552304484993,0.0057007473627052165,0.03431837980944772,-0.0037926245107954243,0.00307796178239977,0.0022191617430584337,-0.0010778014927721499,-0.003257611070562737,-0.0018997429388304227,-0.018019735560663115,-0.0009866530526416637,0.022289266425927635,0.0019629326853566496,0.00021024464022026827,-0.0012732914066380433,0.030027578207725128,0.006158780683441409,-0.00195664801744845,-0.00371588621887253,-0.0026260491065883155,0.0019682738740381925,-0.0023310896532768755,-0.0004003643919169019,0.0004034158690582439,-0.001608380793415586,-0.003680929842276006,-0.0015605178054094913,0.0030912335214823834
2024-11-29,0.016439225501502824,-0.00011658378987179042,0.0038926736558694505,0.001952910195852977,0.0061724900880794215,0.019790386908905076,0.0006343304698377265,-0.013504420244633351,0.007601712643698309,0.0005554118723729767,0.013618313090315585,6.222913434862366e-05,-0.0005958431328797572,-0.003785508646032688,-0.004076446727169128,0.005151560946499935,-0.0030001572767331176,-0.004423306517793072,-0.005403297352858282,0.009781287800194681,-0.005186525931221078,-0.04020300522502088,-0.002787337065430711,-0.0033951694534322873,-0.0001254794412327712,0.004736911231887691,0.0014048746892224013,-0.001759892610851457,-0.00027355865466966003,-0.00026976974559396184,0.0014365944649653208,0.0006074613257939962,0.00046955587471936874,-0.0020159819557416425
2024-12-02,0.015344763466322398,0.0123139607534416,-0.014388095248609147,0.004166996941959006,0.007277417417360564,0.015191170356136426,-0.0035925907812538915,0.003066691496823127,0.009357260770109115,-7.324588135770692e-06,-0.013010440085480827,-0.0013241300687837436,0.004209902233347093,0.0028118360527441054,0.0005087275276308865,0.002358895942544077,-0.00340230315920698,0.006901583874955758,-0.003985043770157088,-0.008649201754901109,0.0007990929821462298,-0.04394871459034553,-0.004102292683927464,-0.001091666929612934,-0.0016952132238324022,0.00311499194911641,-0.0007867624713810122,0.0019072256653245691,0.0004155320862066835,-0.0002480568651713274,0.001085391134526956,-0.0006623274904954778,-0.003590280398634703,0.001310309508166166
2024-12-03,-0.0032239526926165687,-0.00039100946649528234,0.015599734303328998,0.0016756211755768302,0.00561911880286053,0.0014840181786501757,-0.0009796753856205018,0.011496119299397643,-0.016407789066615774,-0.0026894886552074554,0.008729019673419925,0.0027257342346848263,-0.005447695130340292,-0.005803091551193271,2.9617288525899466e-06,-0.014588083229230702,-0.005108533573497936,-0.002935288295276471,-0.0028818735573364913,-0.00016454103725182417,-0.004652944039793179,0.046192527928148444,0.0008769285772585465,0.010319918164261529,-0.0023518285294722523,-0.001956982030327259,6.343203828396913e-06,0.0019052431203711495,0.00020239410835121906,-0.0002260624052670969,-0.0024702466024496784,-5.425733016868417e-05,-0.000543008984028422,-0.0015430359258623285
2024-12-04,-0.011582084419373601,0.0028258110327400933,0.004176213476254526,0.002818127954171931,-0.011837717472621436,-0.017222379166545267,0.004385823333833125,-0.014158085989961666,0.008727562875820391,0.009630139821450312,-0.00033461014951886723,-0.003971944110948025,-0.00511247716006242,-6.111187717338897e-05,0.0011129405956102059,-0.019896889505892645,-0.005843142141573019,-0.004170836869727903,0.01789707618969956,-0.0017636987679488568,-0.00029397230413476217,-0.04997524551612691,-0.0018394892360834832,-0.004420092079087629,0.0014613208870073702,-0.0025538423462458416,-0.0007532509131753242,-0.0007689575497513317,-0.00046126155263183713,-0.0008908187370912137,0.0014625589945202826,0.0021696030269425966,-0.002064550564068331,-0.0015064417672932108
2024-12-05,0.004195629005508285,0.012261242937497615,0.004733003427258365,-0.002724106475649257,0.00023065440565493296,0.027224628299476337,0.003007754085006727,0.00965042196225154,-0.012096228487264991,-0.0054211426887831905,0.00822874093627827,-0.00605724921931742,-0.00479184778827988,-0.01096336588644495,-0.0037492068775531037,0.03242891794571424,-0.00947615231935465,0.0008323671139129132,-0.006784575918191432,0.0135365215963534,-0.002054336282001114,0.011135390977087411,-0.00042563681793192744,0.0018065992774237666,-0.004064685932021563,0.004364437430268209,-0.0011567288736592117,-0.00023882676314568478,-0.0006435304275537662,-0.001339639218827349,0.0028792697569904576,-0.0007164538392344633,-0.002492665817352494,5.2343481197516434e-05
2024-12-06,0.012242344149724088,-0.0017494024701776969,-0.0028453495583882294,-0.0032512510740857663,-0.0014717835482305742,0.029435932353087512,0.0024714360872427938,0.01815958234292941,-0.011256968106001956,0.00038937484564764246,0.0009922009996084552,-0.007648447881733969,0.0011890846949314823,-0.0008926201936920263,-0.0009254728100564165,0.01846107189246351,0.009382658697843334,0.011884189994105277,-0.0034174862186055212,-0.0012379926769661511,0.000645725585037173,-0.017211580509380202,-0.00020961455389007416,0.0024768416615042095,0.0025222667752210566,0.002568479097376369,-0.00296093617853812,-0.0016569813511189922,0.0007272232087667429,0.0007715826411188975,-0.0009022964847760479,0.0008760305284089527,-0.00045108370712071915,0.0013066647668874129
2024-12-09,-0.005974255601066748,0.010799986003607617,0.0018921644194943646,0.00046839125294231745,0.015211659388193998,-0.001488845826605163,0.0009071225192601853,-0.004056097512966313,-3.87144048054763e-05,-0.0008486804629083288,-0.00240664170980008,-0.0033511956800153044,-0.00238015746048727,-0.0021243819670289537,0.00045543695553092867,0.0028874223132141024,0.00015542546711575813,-0.008412497446973394,-0.01028469731373892,0.004574092456586817,-0.0013189734576461113,-0.0011147820856046609,0.0003936355331180131,0.0009424566547126959,-0.0016345831425587866,-0.00175462023553123,-0.0039715231297334725,-0.0007300468031845697,-0.0009817306218227592,-0.002256390259988803,-0.0004920600401978896,0.001631347382529836,0.0015495806425881646,9.675305634813486e-05
2024-12-10,0.007751552670133183,0.009327673623262962,0.006713766471670471,-0.0010066457377048115,-0.011176712056401365,-0.006583059301381862,-0.00042280530988325155,-0.004136824055561404,-0.006148741271481925,-0.010708089160255133,-0.004809420030094955,0.009151389368505253,0.0014256991066948566,0.001661916606282024,-0.0025162921328344516,0.004024753002699051,-0.007617289171737326,0.008870187067923734,-0.004299873905008885,0.0037074453761166597,0.0019685875262484393,-0.003108793053621678,-0.003921989071212512,-0.014905498828609535,-0.0003113105369724119,0.0034149179746546954,0.0005537977886052681,0.0007167546573953608,0.0004739541703993547,-0.0014599097681188456,-0.00043422598692051146,0.0014375744514866077,-0.0017741368719391695,0.0004094582470735604
2024-12-11,0.005459440540144823,-0.0027635812427304076,-0.020702814030580167,-0.0006856369695467001,-0.002756245048395703,0.012951661146015049,0.008167123653716244,0.006120719542756687,-0.00863581448589057,0.0017617751012773055,-0.015988468440938798,0.008906442698855219,0.003558995130401421,0.016820520874424982,-0.0026358767319250944,-0.005581311966952356,-0.005953094539720386,0.005011367851042973,0.003986378985435464,-0.002926893214130098,0.005148729952667684,-0.009276374312796152,-0.0050450963310309715,-0.0023420450955867313,-0.0036701422475773782,-0.0027796287839520813,0.003999308695338728,-0.005801008780889421,0.0012231163379461181,-0.00016669880020628866,9.676678795227762e-05,-0.0011370215956761172,-0.0014540650693911404,0.0018222890831534329
2024-12-12,0.009790684383202828,-0.000495515315309317,0.00789798688431783,-0.0016972863166291226,-0.02331213652784677,0.04307574653707529,0.001014918316935604,0.020008996313145285,0.025824762429815736,-0.010200973710761594,0.0046931795889289946,0.011385609366667255,0.0006240715431505325,0.0070604323742851,-0.0005279895340601763,-0.0009613612799544578,-0.0006003544362399504,-0.002250054385655807,-0.003370757517036417,-0.002870279888023173,-0.0046702373497477774,-0.011758593846910302,-0.0017979381958195266,-0.004176080981138264,0.0006622910146673957,0.0007428860954275915,0.0020359881948498076,0.00041753403866168925,-0.0007187800832757461,-0.0006213270450723916,-0.0022843269214573906,0.0005580856223096126,6.85880902127346e-05,-0.0010886316440035162
2024-12-13,-0.021404535187876373,-0.002905952775813344,-0.005195334340148027,0.0011653992166085004,0.0021983351416901046,0.025916490783935348,-0.0031888855714992752,0.015965447056204566,-0.008288329985545136,-0.007489892977973501,-0.0018986717985036376,-0.006146661618743454,-0.00371715142366448,-0.00599314392251364,-0.005577524308138396,0.0384582781726365,-0.007442891006507579,0.001641285604927287,0.00691653292093731,0.0063198888977962836,0.0058689721010261675,0.020635197590620935,-0.0035432954591480105,-0.008727442055540475,-0.0023545920638017885,-0.004131916356456629,-0.001147753872608944,0.0003745387950398519,-0.0003297957912574542,-0.002979266359952156,-0.0022658869053077675,0.0010231970897815396,0.001070584722446635,6.980878516280393e-05
2024-12-16,-0.012550310266090712,0.0004910494013265147,0.00037883191297603087,0.0008436203104059077,-0.00013738734660229888,0.04918950413778223,0.00014427308609803288,-0.004063332753578822,0.018479888935768705,0.005196021194905001,-0.002734356942193487,-0.00627264333994154,0.006714035130127416,-0.005107905238967658,-0.003788370312399127,-0.015249746648199022,-0.00030398873762578526,0.005811602185173811,-0.004059178977431855,-0.002924612793214774,0.0009330751814773315,-0.015885793057264473,0.004618669192895626,0.013421157064058536,-0.003038229048164791,-0.004758396266893305,0.0007844831981495534,-0.001346894849654302,-0.0017701297467003997,-0.0009530631399605098,-0.0006950677165967342,0.0004313531111762597,-0.0009068666170742705,0.0007845693612581754
2024-12-17,-0.00904201741876239,-0.0014991484119311956,-0.010527115334946338,-0.0003450011072642453,-0.003932051618863983,-0.030295133798988728,-0.0069005993774552184,-0.010855540876137094,-0.01675253590310871,-0.0019145732434587741,0.010312876436764581,-0.0037710359060088273,-0.0025634580766293598,-0.0017490535906047218,0.003438606832880532,-0.012718383023015489,0.004740513418850309,-0.005017432109281933,0.00026792434883971553,-0.0021716632295345753,0.0064977861352658595,-0.009434591364137665,-0.004076704703532432,-0.0021469100440529147,0.008735921795232053,-0.005123474143197382,0.0020655983579531377,-0.005016536759385918,0.000860619688824617,0.001444047899790797,-0.0033112067152085162,-0.0001799495734372245,0.004994846784067082,-0.0003308708938852808
2024-12-18,0.005365266533906364,-7.686110644945696e-05,0.001994071764206751,-0.00485363533231299,0.001984326215445454,-0.003167913447130836,0.005343071052753018,0.009204588435866566,-0.01781993766991319,-0.0020903616815699335,-0.006543380929682699,-0.009440930067876566,-0.0003153691078665889,-0.01583755118894322,-0.005228385316620838,0.002295277350628721,-0.007100968176903703,-0.006222683778723371,0.017113403685659757,0.010884965229680642,0.011298738449719528,-0.007270649497698475,-0.004093877979258072,0.008801285611266628,-0.0012438661681448064,5.5046530467086274e-05,-0.001349483627144031,-0.0004041222565486447,-0.0005560892795635071,-0.00022911859516620896,0.0014008562704466464,-0.0008750379295336584,-0.002361268959426543,0.00018653579912552076
2024-12-19,0.0053585990702308935,-0.005868736595808005,-0.00826322940524806,0.0045297328323933,-0.003956664461440132,-0.02947304507877242,0.0012335522083563018,0.004155950847433818,-0.01608418420061007,-0.013359208561673152,-0.008688684201296844,-0.01040229702446819,-0.01088698523920037,-0.011058474344769023,-0.006545540537640002,0.005412775457573791,-0.004191675188481851,-0.003355764599941409,0.001678122907947365,0.018813083824107537,0.01319839714070137,0.053503365192487204,-0.001992258399764048,-0.011147803539876686,-0.0017252920108007084,0.0003408669042776134,0.0037192953789532937,-0.006828667039810051,-0.0032793023650818935,-0.003748971317745282,0.001410204761254268,0.0007140534599114425,0.0006158714285853037,0.00018067699220906657
2024-12-20,0.0028268855386997427,0.0006518378710204438,0.007098774570898596,-0.0035895991700511084,-0.0150080419138221,0.00320912787468609,0.0003127149529113124,-0.01835835773878958,-0.001396578041863736,-0.006162933562937574,-0.004956783267445892,0.0063623425369546275,0.0002862770137130663,-0.00118489923872996,-0.0020354423811571403,-0.011705110012357613,0.003690577924100544,-0.0024546925880227005,0.017930304965726868,-0.0027105924339289066,0.0031624436118328643,-0.015446591268688647,-0.00030165291929339143,-0.005693201606088525,-0.005119457830573237,0.004767847702969987,0.005814418766372583,9.676049600316529e-05,-0.0018910103662568775,-0.0038506657840903917,-0.002263965837212187,-0.0003194656343448655,0.00020431204476696613,3.804816220904436e-05
2024-12-23,-0.01437011500494466,-0.0065511305649042645,0.005475050127329502,0.005132858073222432,-0.016051561022255124,-0.03148690614550472,0.009856223719396387,-0.007634674413866653,-0.03478922295927098,0.0011619409993971056,0.007145440367617022,-0.0018740030823805015,0.0006560031007220417,0.001713694705646922,0.0019395976583986888,-0.021319718602787877,0.0018094850300166383,-0.005553343946071822,0.011568726082774402,-0.008758389183166083,-0.00726090095678091,-0.011269264168682942,0.0032773930355824194,0.0019753666035370377,0.006256681980068221,-0.005726271373852932,0.0007290441746753038,-0.0032563676056814946,-0.00031310018906042977,0.00014082677186800396,-0.003438153136324542,0.0042145263869905365,0.0034292204386761915,-0.0004243618289694112
2024-12-24,0.011494628374818506,0.009454958394487059,0.001116501248581144,0.0011090365741717413,0.001960814952413569,-0.01930518619431369,0.0036170511818858554,-0.007302584192438129,-0.005527713888123947,-0.003965486000656861,0.013157836320227932,-0.0029253801050725405,-0.0016162113534860223,9.740911719857302e-05,-0.0031375793305051577,-0.000885059221421406,-0.004765291181823376,0.00013944325938206764,0.001620349510459934,-0.01063919550195519,-0.002064926830147805,0.0016372854758964887,0.007491738908496494,0.0034526637633724715,-0.002013451237055372,1.4836267279969158e-05,0.000398440115976648,-0.0032614532304388365,-0.00013042569680548098,-0.002341646831935136,-0.00023721272866717444,0.0021992606306631478,0.002139997633826209,0.00012088281867751472
